text,catagory,url,id
DALFRED黑色銀色吧台椅黑色產品資訊可依需求調整高度可用溫和清潔劑擦拭乾淨用乾淨的布擦乾你要知道顧客利益完美的吧台高度你是否厭倦了站在吧台邊的感覺解決方法很簡單買張吧台椅就行了我們的吧台椅有兩種高度供你選擇如果家中的吧台是連結廚房檯面的早餐吧台應選擇較低的吧台椅獨立式吧台則需搭配較高的吧台椅你只要記得一個原則座椅高度應低於桌面30公分挑選適合的吧台椅就是這麼簡單營造不同的用餐空間如果想在有限空間內打造舒適用餐區不妨選擇符合吧台高度的餐桌椅此款餐桌椅組合使用時不佔空間也能當作工作空間使用IKEA提供多款高度風格及材質的餐桌椅讓你挑選搭配適用於90和110公分高的吧台經測試適合居家使用符合耐用度和安全性標準設計師SarahFager,吧台椅,https://www.ikea.com.tw/zh/products/dining-seating/bar-stools-incl-covers/dalfred-art-40161595,401.615.95
NORRNS黑色餐椅樺木isunda灰色產品資訊營造愉快談話環境的基本條件即是含圓弧形高椅背和椅墊的舒適椅子NORRNS餐椅提供絕佳舒適感具有簡約的經典北歐風格高椅背設計讓你坐得更舒適耐用的實心樺木材質坐墊增添舒適度使用專用清潔劑擦拭乾淨請用抹布沾溫和清潔劑擦拭乾淨用乾布擦拭請勿烘乾請勿熨燙請勿乾洗輕微污漬可用泡棉沾水或溫和清潔液清理你要知道顧客利益跟著感覺走新的椅子可改變整體的房間風格IKEA有多種風格供您選擇如典雅的木質椅子附椅套的椅子高背椅及圓弧椅背的椅子還有可堆疊的椅子和折疊椅您可以試坐選擇適合的椅子設計師MikaelWarnhammar在設計NORRNS餐椅系列時我想賦予這款家具系列獨特的傳統質感與北歐風格餐椅的設計風格簡潔大方沒有多餘的裝飾細節而且椅背高又具弧形設計座椅部份更附有柔軟的坐墊能讓你舒舒服服的長時間坐在餐桌上和朋友們一起聊天用餐希望NORRNS餐椅這樣的貼心設計能為你的生活帶來輕鬆愉悅的感受可搭配FIXA自黏式地板防刮傷墊片保護底下表面不受刮損傷害經測試適合居家使用符合耐用度和安全性標準設計師MikaelWarnhammar,餐椅,https://www.ikea.com.tw/zh/products/dining-seating/chairs-incl-covers-folding-chairs/norrnas-art-40177501,401.775.01
TERJE白色米色折疊椅黑色產品資訊不僅適合搭配餐桌還可當作備用椅方便邀請客人吃飯或舉辦派對時使用背面有掛孔不用時可掛在牆上節省空間椅背有孔洞設計不使用時可掛在牆上節省空間不用時可摺疊收納節省空間可用溫和清潔劑擦拭乾淨用乾淨的布擦乾你要知道顧客利益展開座椅邀約好友你可以購買數張折疊椅隨時為來訪的朋友提供座椅派對結束後只要將椅子折疊起來放在門後或床底下即可如果你沒有太多的地板空間可用掛勾將折疊椅掛在牆上跟著感覺走新的椅子可改變整體的房間風格IKEA有多種風格供您選擇如典雅的木質椅子附椅套的椅子高背椅及圓弧椅背的椅子還有可堆疊的椅子和折疊椅您可以試坐選擇適合的椅子可搭配FIXA自黏式地板防刮傷墊片保護底下表面不受刮損傷害經測試適合居家使用符合耐用度和安全性標準環境100可再生材質不含配件n如果當地機構提供相關服務可進行回收利用n設計師LarsNorinder,折疊椅,https://www.ikea.com.tw/zh/products/dining-seating/chairs-incl-covers-folding-chairs/terje-art-40222443,402.224.43
JANINGE白色米色餐椅黃色產品資訊挑戰取得結合設計功能和品質的平衡我們的設計師創造出JANINGE椅子具有耐用特性適合放在餐廳使用讓你決定帶回家不需組裝可立即使用可將椅子堆疊收納不用時也不佔空間可用溫和清潔劑擦拭乾淨用乾淨的布擦乾你要知道顧客利益方便隨時取用選用可疊放的椅子能隨時為賓客提供座椅椅子可相互堆疊不佔空間你可以同時擺放數張椅子方便隨時取用以直立的方式疊放物品可節省地板空間不論居家大小都非常實用跟著感覺走新的椅子可改變整體的房間風格IKEA有多種風格供您選擇如典雅的木質椅子附椅套的椅子高背椅及圓弧椅背的椅子還有可堆疊的椅子和折疊椅您可以試坐選擇適合的椅子設計師JohnJonasPetrusPaul與Caroline開始構思JANINGE系列時就面臨了挑戰我們思考如何設計一款椅子不僅符合日常生活需求適合擺放在餐廳使用還能讓你輕鬆帶回家我們著重堅韌耐用及穩固性的細節設計同時賦予好品質和舒適感的特性透過彼此密切合作發揮團隊精神我們創造出好設計好品質且功能實用的椅子並提供平易近人的好價格經過餐廳驗證無論你喜歡在家或來IKEA餐廳吃肉丸JANINGE餐椅都適合使用我們給予JANINGE系列設計團隊一項挑戰設計適合居家和餐廳使用的餐椅符合高標準的驗證適合公共空間使用並提供物有所值的好品質設計團隊需要改變做事的方法突破傳統的框架以達到設計目標不需堆疊收納時可拆下緩衝配件設計師JohnJonasPetrusPaulCaroline,餐椅,https://www.ikea.com.tw/zh/products/dining-seating/chairs-incl-covers-folding-chairs/janinge-art-40246081,402.460.81
GERTON米色可調式支腳鍍鉻產品資訊可混搭桌面和桌腳分開購買創造適合空間的設計和尺寸塑膠桌腳設計移動桌子時不易刮傷地板可調整高度67107公分將桌面安裝在適合的高度可用柔軟的溼布及溫和的清潔劑或肥皂擦拭乾淨用乾淨的布擦乾污漬可用塗料稀釋劑去除你要知道顧客利益創造個人書桌任意搭配創造專屬的桌子組合挑選不同的桌面再搭配喜歡的桌腳或以現有組合打造符合個人和居家空間需求的桌子附桌腳與桌面的連接螺絲內附上牆配件環境如果當地機構提供相關服務可進行回收利用n設計師IKEAofSweden,可調式支腳,https://www.ikea.com.tw/zh/products/home-workspace/home-desks/gerton-art-40261627,402.616.27
RAMVIK黑色咖啡桌白色玻璃產品資訊抽屜附防滑落裝置強化玻璃桌面可抗污容易清潔使用濕抹布或玻璃清潔劑擦拭乾淨用乾淨的布擦乾你要知道此家具需2個人組裝請小心使用邊緣破損或表面刮傷會導致玻璃突然破裂應避免碰撞玻璃側面而造成破裂設計師IKEAofSweden,咖啡桌,https://www.ikea.com.tw/zh/products/armchairs-footstool-and-sofa-tables/sofa-tables/ramvik-art-40281003,402.810.03
TINGBY白色邊桌附輪腳白色產品資訊附輪腳方便移動附層板可整齊收納雜誌等物品騰出桌面空間請用濕布擦拭乾淨用乾淨的布擦乾定期檢查組裝配件是否牢固必要時請重新鎖緊,邊桌附輪腳,https://www.ikea.com.tw/zh/products/armchairs-footstool-and-sofa-tables/sofa-tables/tingby-art-40295929,402.959.29
VEMUND白色磁性白板白色產品資訊可直掛或橫掛請用濕布擦拭乾淨用乾淨的布擦乾你要知道不同的牆壁材質需使用不同類型的固定配件請另行購買適合家中牆壁材質的螺絲配件可搭配VEMUND系列的其他配件可搭配MLA白板筆,磁性白板,https://www.ikea.com.tw/zh/products/complementary-work-items/complementary-work-items/vemund-art-40301015,403.010.15
HENRIKSDAL黑色銀色吧台椅附靠背棕黑色glose黑色產品資訊椅墊內含填充物能讓你坐得舒適外覆皮革椅套柔軟耐磨又易保養經久使用越顯美觀貼心的放腳處設計讓您坐得更舒適實木椅腳耐用的天然材質請用濕布擦拭乾淨請使用ABSORB皮沙發清潔劑保養皮革請用抹布沾溫和清潔劑擦拭乾淨用乾淨的布擦乾你要知道適合110公分高的吧台可搭配FIXA自黏式地板防刮傷墊片保護底下表面不受刮損傷害經測試適合居家使用符合耐用度和安全性標準環境產品材質可回收利用請依照當地規定處理n設計師KarlMalmvall,吧台椅附靠背,https://www.ikea.com.tw/zh/products/dining-seating/bar-stools-incl-covers/henriksdal-art-40319869,403.198.69
FLEKKE白色坐臥兩用床框附2抽屜白色產品資訊白天是沙發晚上是單人或雙人床含兩個大抽屜可收納棉被枕頭和寢具適合小空間使用可將棉被和枕頭裝入大的靠枕套既能收納也可做為舒適的背部支撐聰明又實用椅背可安裝在左側或右側可搭配蓬鬆柔軟的靠枕輕鬆變成一張舒適的沙發或躺椅可立即轉換成單人床善用地板空間適合青少年房間或空間不大的地方使用可立即輕鬆創造客人的睡眠空間只要抬起和拉出床底座就是一張雙人床含大抽屜可收納及方便拿取棉被枕頭床單或其他物品簡約設計適合搭配不同風格可單獨使用或擺放多個抱枕營造舒適空間用乾淨的布擦乾請用抹布沾溫和清潔劑擦拭乾淨你要知道顧客利益兼具休息和儲物功能居住空間不大或有時需要額外的床舖坐臥兩用床會是你聰明的選擇因為它同時具有兩種功能白天是沙發晚上則可變成床IKEA部分的坐臥兩用床也有抽屜可提供實用的儲物空間收納棉被枕頭衣物及玩具等任何物品FLEKKE坐臥兩用床能幫你善用居家空間拉出床的底部就能立即從躺椅變成床而且你可以利用底下的抽屜收納寢具等物品可搭配厚度14公分以下的床墊須搭配兩張床墊80x200公分當作單人床時上下疊放床墊變成雙人床時並排放置床墊需另購床墊和寢具含床板條底座環境本產品重量80以上採用可再生材質木材製成n設計師KHagbergMHagberg,坐臥兩用床框附2抽屜,https://www.ikea.com.tw/zh/products/beds/flexible-sleep-solutions/flekke-art-40320132,403.201.32
LNGFJLLgunnared米色白色高背椅座gunnared深灰色產品資訊腰部靠墊設計可為背部提供適當支撐有效釋放壓力提供10年品質保證欲知更多細則請參閱品質保證書以吸塵器清理可用濕布擦拭乾淨你要知道不可拆下椅套清潔請用海綿清理需搭配LNGFJLL椅框環境為方便回收產品可用拉鍊分開不同材質並確認當地是否設立回收機構n設計師EvaLiljaLwenhielm,高背椅座,https://www.ikea.com.tw/zh/products/office-workspace/office-chairs/langfjall-art-40320491,403.204.91
EKEDALEN白色米色餐椅白色orrsta淺灰色產品資訊座椅含軟墊椅背具有弧度讓你舒服的長時間坐在餐桌旁有不同椅套可供選擇椅套可用洗衣機洗滌不妨選購多款椅套變換居家佈置風格椅套容易拆下用洗衣機洗滌和裝回座椅含軟墊椅背具有舒適角度適合長時間用餐使用可挑選不同椅套隨時更換實木椅框可使結構堅固耐用可搭配FIXA自黏式地板防刮傷墊片保護地板避免磨損可搭配同系列的桌子和長凳最高水洗溫度攝氏四十度標準洗程請勿漂白請勿烘乾熨斗底板最高溫度攝氏一百五十度之熨燙及壓燙用四氯乙烯及碳氫化物所使用溶劑的專業乾洗並採標準乾洗程序你要知道顧客利益容易拆洗座椅是居家最常使用的家具適合各種狀況使用像是小孩用溼黏的手指觸摸快速及長時間用餐一開始就選用附可拆洗椅套的座椅椅套變髒時不需另購新的座椅或重新更換椅套您只要輕鬆的拆下清洗座椅就能煥然一新這可是個實用的選擇吧設計師EhlnJohansson對我而言餐廳是家的中心EKEDALEN系列的創作概念是設計完整的餐桌椅從享受豐盛晚餐到做功課勞作等任何活動都能在這裡進行桌子延伸時桌腳會跟著桌面移動讓訪客舒服的坐著用餐餐椅非常舒適椅套也能用洗衣機洗滌或是你想和其他人一起坐在長凳上讓每個人都有座位EKEDALEN系列既實用又能讓你靈活搭配運用適合現代居家生活使用經測試適合居家使用符合耐用度和安全性標準設計師EhlnJohansson,餐椅,https://www.ikea.com.tw/zh/products/dining-seating/chairs-incl-covers-folding-chairs/ekedalen-art-40341016,403.410.16
NORDMYRA白色米色餐椅白色樺木產品資訊弧形椅背設計讓你坐得更舒適可將椅子堆疊收納不用時也不佔空間請用抹布沾溫和清潔劑擦拭乾淨用乾淨的布擦乾你要知道可搭配FIXA自黏式地板防刮傷墊片保護底下表面不受刮損傷害經測試適合居家使用符合耐用度和安全性標準設計師IKEAofSweden,餐椅,https://www.ikea.com.tw/zh/products/dining-seating/chairs-incl-covers-folding-chairs/nordmyra-art-40351312,403.513.12
TOFTERYD深藍綠色咖啡桌高亮面黑色產品資訊抽屜滑順好開可收納遙控器雜誌等物品附層板可整齊收納雜誌等物品騰出桌面空間請用濕布擦拭乾淨用乾淨的布擦乾定期檢查組裝配件是否牢固必要時請重新鎖緊你要知道設計師TordBjrklund,咖啡桌,https://www.ikea.com.tw/zh/products/armchairs-footstool-and-sofa-tables/sofa-tables/tofteryd-art-40353052,403.530.52
MALMSTA白色咖啡桌黑棕色產品資訊實木貼皮表面呈現木頭的自然紋理與質感附層板可整齊收納雜誌等物品騰出桌面空間請用濕布擦拭乾淨用乾淨的布擦乾定期檢查組裝配件是否牢固必要時請重新鎖緊你要知道請小心使用邊緣破損或表面刮傷會導致玻璃突然破裂應避免碰撞玻璃側面而造成破裂設計師EbbaStrandmark,咖啡桌,https://www.ikea.com.tw/zh/products/armchairs-footstool-and-sofa-tables/sofa-tables/malmsta-art-40353066,403.530.66
LINNMON實木貼皮桌面白色染白橡木紋產品資訊可混搭桌面和桌腳或選擇現成組合輕巧耐用運用技術使用更少的原料降低對環境造成的衝擊預鑽孔設計容易安裝桌腳蜂巢板材質耐用又輕巧外框部份是纖維板整片覆蓋在密集板或實木的邊框使用較少的原料且易搬運可降低對環境的衝擊定期檢查組裝配件是否牢固必要時請重新鎖緊請用濕布擦拭乾淨你要知道顧客利益創造個人書桌任意搭配創造專屬的桌子組合挑選不同的桌面再搭配喜歡的桌腳或以現有組合打造符合個人和居家空間需求的桌子設計師IKEAofSweden,桌面,https://www.ikea.com.tw/zh/products/home-workspace/home-desks/linnmon-art-40353740,403.537.40
KLIMPEN黑色實木貼皮梣木白色抽屜櫃淺灰色產品資訊抽屜附防滑落裝置可防止全開後掉落美背式設計可放置在房間中央每個抽屜附標籤匣方便整理及拿取收納物可用溫和清潔劑擦拭乾淨用乾淨的布擦乾你要知道顧客利益創造個人書桌任意搭配創造專屬的桌子組合挑選不同的桌面再搭配喜歡的桌腳或以現有組合打造符合個人和居家空間需求的桌子設計師TinaChristensen,抽屜櫃,https://www.ikea.com.tw/zh/products/home-workspace/home-desks/klimpen-art-40353764,403.537.64
